Date,Open,High,Low,Close,Volume,Adj Close
2000-07-03,1454.599976,1469.579956,1450.849976,1469.540039,451900000,1469.540039
2000-07-05,1469.540039,1469.540039,1442.449951,1446.22998,1019300000,1446.22998
2000-07-06,1446.22998,1461.650024,1439.560059,1456.670044,947300000,1456.670044
2000-07-07,1456.670044,1484.119995,1456.670044,1478.900024,931700000,1478.900024
2000-07-10,1478.900024,1486.560059,1474.76001,1475.619995,838700000,1475.619995
2000-07-11,1475.619995,1488.77002,1470.47998,1480.880005,980500000,1480.880005
2000-07-12,1480.880005,1497.689941,1480.880005,1492.920044,1001200000,1492.920044
2000-07-13,1492.920044,1501.390015,1489.650024,1495.839966,1026800000,1495.839966
2000-07-14,1495.839966,1509.98999,1494.560059,1509.97998,960600000,1509.97998
2000-07-17,1509.97998,1517.319946,1505.26001,1510.48999,906000000,1510.48999
2000-07-18,1510.48999,1510.48999,1491.349976,1493.73999,908300000,1493.73999
2000-07-19,1493.73999,1495.630005,1479.920044,1481.959961,909400000,1481.959961
2000-07-20,1481.959961,1501.920044,1481.959961,1495.569946,1064600000,1495.569946
2000-07-21,1495.569946,1495.569946,1477.910034,1480.189941,968300000,1480.189941
2000-07-24,1480.189941,1485.880005,1463.800049,1464.290039,880300000,1464.290039
2000-07-25,1464.290039,1476.22998,1464.290039,1474.469971,969400000,1474.469971
2000-07-26,1474.469971,1474.469971,1452.420044,1452.420044,1235800000,1452.420044
2000-07-27,1452.420044,1464.910034,1445.329956,1449.619995,1156400000,1449.619995
2000-07-28,1449.619995,1456.680054,1413.890015,1419.890015,980000000,1419.890015
2000-07-31,1419.890015,1437.650024,1418.709961,1430.829956,952600000,1430.829956
2000-08-01,1430.829956,1443.540039,1428.959961,1438.099976,938700000,1438.099976
2000-08-02,1438.099976,1451.589966,1433.48999,1438.699951,994500000,1438.699951
2000-08-03,1438.699951,1454.189941,1425.430054,1452.560059,1095600000,1452.560059
2000-08-04,1452.560059,1462.930054,1451.310059,1462.930054,956000000,1462.930054
2000-08-07,1462.930054,1480.800049,1460.719971,1479.319946,854800000,1479.319946
2000-08-08,1479.319946,1484.52002,1472.609985,1482.800049,992200000,1482.800049
2000-08-09,1482.800049,1490.329956,1471.160034,1472.869995,1054000000,1472.869995
2000-08-10,1472.869995,1475.150024,1459.890015,1460.25,940800000,1460.25
2000-08-11,1460.25,1475.719971,1453.060059,1471.839966,835500000,1471.839966
2000-08-14,1471.839966,1491.640015,1468.560059,1491.560059,783800000,1491.560059
2000-08-15,1491.560059,1493.119995,1482.73999,1484.430054,895900000,1484.430054
2000-08-16,1484.430054,1496.089966,1475.73999,1479.849976,929800000,1479.849976
2000-08-17,1479.849976,1499.319946,1479.849976,1496.069946,922400000,1496.069946
2000-08-18,1496.069946,1499.469971,1488.98999,1491.719971,821400000,1491.719971
2000-08-21,1491.719971,1502.839966,1491.130005,1499.47998,731600000,1499.47998
2000-08-22,1499.47998,1508.449951,1497.420044,1498.130005,818800000,1498.130005
2000-08-23,1498.130005,1507.199951,1489.52002,1505.969971,871000000,1505.969971
2000-08-24,1505.969971,1511.160034,1501.25,1508.310059,837100000,1508.310059
2000-08-25,1508.310059,1513.469971,1505.089966,1506.449951,685600000,1506.449951
2000-08-28,1506.449951,1523.949951,1506.449951,1514.089966,733600000,1514.089966
2000-08-29,1514.089966,1514.810059,1505.459961,1509.839966,795600000,1509.839966
2000-08-30,1509.839966,1510.48999,1500.089966,1502.589966,818400000,1502.589966
2000-08-31,1502.589966,1525.209961,1502.589966,1517.680054,1056600000,1517.680054
2000-09-01,1517.680054,1530.089966,1515.530029,1520.77002,767700000,1520.77002
2000-09-05,1520.77002,1520.77002,1504.209961,1507.079956,838500000,1507.079956
2000-09-06,1507.079956,1512.609985,1492.119995,1492.25,995100000,1492.25
2000-09-07,1492.25,1505.339966,1492.25,1502.51001,985500000,1502.51001
2000-09-08,1502.51001,1502.51001,1489.880005,1494.5,961000000,1494.5
2000-09-11,1494.5,1506.76001,1483.01001,1489.26001,899300000,1489.26001
2000-09-12,1489.26001,1496.930054,1479.670044,1481.98999,991200000,1481.98999
2000-09-13,1481.98999,1487.449951,1473.609985,1484.910034,1068300000,1484.910034
2000-09-14,1484.910034,1494.160034,1476.72998,1480.869995,1014000000,1480.869995
2000-09-15,1480.869995,1480.959961,1460.219971,1465.810059,1268400000,1465.810059
2000-09-18,1465.810059,1467.77002,1441.920044,1444.51001,962500000,1444.51001
2000-09-19,1444.51001,1461.160034,1444.51001,1459.900024,1024900000,1459.900024
2000-09-20,1459.900024,1460.48999,1430.949951,1451.339966,1104000000,1451.339966
2000-09-21,1451.339966,1452.77002,1436.300049,1449.050049,1105400000,1449.050049
2000-09-22,1449.050049,1449.050049,1421.880005,1448.719971,1185500000,1448.719971
2000-09-25,1448.719971,1457.420044,1435.930054,1439.030029,982400000,1439.030029
2000-09-26,1439.030029,1448.040039,1425.25,1427.209961,1106600000,1427.209961
2000-09-27,1427.209961,1437.219971,1419.439941,1426.569946,1174700000,1426.569946
2000-09-28,1426.569946,1461.689941,1425.780029,1458.290039,1206200000,1458.290039
2000-09-29,1458.290039,1458.290039,1436.290039,1436.51001,1197100000,1436.51001
2000-10-02,1436.52002,1445.599976,1429.829956,1436.22998,1051200000,1436.22998
2000-10-03,1436.22998,1454.819946,1425.280029,1426.459961,1098100000,1426.459961
2000-10-04,1426.459961,1439.98999,1416.310059,1434.319946,1167400000,1434.319946
2000-10-05,1434.319946,1444.170044,1431.800049,1436.280029,1176100000,1436.280029
2000-10-06,1436.280029,1443.300049,1397.060059,1408.98999,1150100000,1408.98999
2000-10-09,1408.98999,1409.689941,1392.47998,1402.030029,716600000,1402.030029
2000-10-10,1402.030029,1408.829956,1383.849976,1387.02002,1044000000,1387.02002
2000-10-11,1387.02002,1387.02002,1349.670044,1364.589966,1387500000,1364.589966
2000-10-12,1364.589966,1374.930054,1328.060059,1329.780029,1388600000,1329.780029
2000-10-13,1329.780029,1374.170044,1327.079956,1374.170044,1223900000,1374.170044
2000-10-16,1374.170044,1379.47998,1365.060059,1374.619995,1005400000,1374.619995
2000-10-17,1374.619995,1380.98999,1342.339966,1349.969971,1161500000,1349.969971
2000-10-18,1349.969971,1356.650024,1305.790039,1342.130005,1441700000,1342.130005
2000-10-19,1342.130005,1389.930054,1342.130005,1388.76001,1297900000,1388.76001
2000-10-20,1388.76001,1408.469971,1382.189941,1396.930054,1177400000,1396.930054
2000-10-23,1396.930054,1406.959961,1387.75,1395.780029,1046800000,1395.780029
2000-10-24,1395.780029,1415.640015,1388.130005,1398.130005,1158600000,1398.130005
2000-10-25,1398.130005,1398.130005,1362.209961,1364.900024,1315600000,1364.900024
2000-10-26,1364.900024,1372.719971,1337.810059,1364.439941,1303800000,1364.439941
2000-10-27,1364.439941,1384.569946,1364.130005,1379.579956,1086300000,1379.579956
2000-10-30,1379.579956,1406.359985,1376.859985,1398.660034,1186500000,1398.660034
2000-10-31,1398.660034,1432.219971,1398.660034,1429.400024,1366400000,1429.400024
2000-11-01,1429.400024,1429.599976,1410.449951,1421.219971,1206800000,1421.219971
2000-11-02,1421.219971,1433.400024,1421.219971,1428.319946,1167700000,1428.319946
2000-11-03,1428.319946,1433.209961,1420.920044,1426.689941,997700000,1426.689941
2000-11-06,1428.76001,1438.459961,1427.719971,1432.189941,930900000,1432.189941
2000-11-07,1432.189941,1436.219971,1423.26001,1431.869995,880900000,1431.869995
2000-11-08,1431.869995,1437.280029,1408.780029,1409.280029,909300000,1409.280029
2000-11-09,1409.280029,1409.280029,1369.680054,1400.140015,1111000000,1400.140015
2000-11-10,1400.140015,1400.140015,1365.969971,1365.97998,962500000,1365.97998
2000-11-13,1365.97998,1365.97998,1328.619995,1351.26001,1129300000,1351.26001
2000-11-14,1351.26001,1390.060059,1351.26001,1382.949951,1118800000,1382.949951
2000-11-15,1382.949951,1395.959961,1374.75,1389.810059,1066800000,1389.810059
2000-11-16,1389.810059,1394.76001,1370.390015,1372.319946,956300000,1372.319946
2000-11-17,1372.319946,1384.849976,1355.550049,1367.719971,1070400000,1367.719971
2000-11-20,1367.719971,1367.719971,1341.670044,1342.619995,955800000,1342.619995
2000-11-21,1342.619995,1355.869995,1333.619995,1347.349976,1137100000,1347.349976
2000-11-22,1347.349976,1347.349976,1321.890015,1322.359985,963200000,1322.359985
2000-11-24,1322.359985,1343.829956,1322.359985,1341.77002,404870000,1341.77002
2000-11-27,1341.77002,1362.5,1341.77002,1348.969971,946100000,1348.969971
2000-11-28,1348.969971,1358.810059,1334.969971,1336.089966,1028200000,1336.089966
2000-11-29,1336.089966,1352.380005,1329.280029,1341.930054,402100000,1341.930054
2000-11-30,1341.910034,1341.910034,1294.900024,1314.949951,1186530000,1314.949951
2000-12-01,1314.949951,1334.670044,1307.02002,1315.22998,1195200000,1315.22998
2000-12-04,1315.180054,1332.060059,1310.22998,1324.969971,1103000000,1324.969971
2000-12-05,1324.969971,1376.560059,1324.969971,1376.540039,900300000,1376.540039
2000-12-06,1376.540039,1376.540039,1346.150024,1351.459961,1399300000,1351.459961
2000-12-07,1351.459961,1353.5,1339.26001,1343.550049,1128000000,1343.550049
2000-12-08,1343.550049,1380.329956,1343.550049,1369.890015,1358300000,1369.890015
2000-12-11,1369.890015,1389.050049,1364.140015,1380.199951,1202400000,1380.199951
2000-12-12,1380.199951,1380.27002,1370.27002,1371.180054,1083400000,1371.180054
2000-12-13,1371.180054,1385.819946,1358.47998,1359.98999,1195100000,1359.98999
2000-12-14,1359.98999,1359.98999,1340.47998,1340.930054,1061300000,1340.930054
2000-12-15,1340.930054,1340.930054,1305.380005,1312.150024,1561100000,1312.150024
2000-12-18,1312.150024,1332.319946,1312.150024,1322.73999,1189900000,1322.73999
2000-12-19,1322.959961,1346.439941,1305.199951,1305.599976,1324900000,1305.599976
2000-12-20,1305.599976,1305.599976,1261.160034,1264.73999,1421600000,1264.73999
2000-12-21,1264.73999,1285.310059,1254.069946,1274.859985,1449900000,1274.859985
2000-12-22,1274.859985,1305.969971,1274.859985,1305.949951,1087100000,1305.949951
2000-12-26,1305.969971,1315.939941,1301.640015,1315.189941,806500000,1315.189941
2000-12-27,1315.189941,1332.030029,1310.959961,1328.920044,1092700000,1328.920044
2000-12-28,1328.920044,1335.930054,1325.780029,1334.219971,1015300000,1334.219971
2000-12-29,1334.219971,1340.099976,1317.51001,1320.280029,1035500000,1320.280029
2001-01-02,1320.280029,1320.280029,1276.050049,1283.27002,1129400000,1283.27002
2001-01-03,1283.27002,1347.76001,1274.619995,1347.560059,1880700000,1347.560059
2001-01-04,1347.560059,1350.23999,1329.140015,1333.339966,2131000000,1333.339966
2001-01-05,1333.339966,1334.77002,1294.949951,1298.349976,1430800000,1298.349976
2001-01-08,1298.349976,1298.349976,1276.290039,1295.859985,1115500000,1295.859985
2001-01-09,1295.859985,1311.719971,1295.140015,1300.800049,1191300000,1300.800049
2001-01-10,1300.800049,1313.76001,1287.280029,1313.27002,1296500000,1313.27002
2001-01-11,1313.27002,1332.189941,1309.719971,1326.819946,1411200000,1326.819946
2001-01-12,1326.819946,1333.209961,1311.589966,1318.550049,1276000000,1318.550049
2001-01-16,1318.319946,1327.810059,1313.329956,1326.650024,1205700000,1326.650024
2001-01-17,1326.650024,1346.920044,1325.410034,1329.469971,1349100000,1329.469971
2001-01-18,1329.890015,1352.709961,1327.410034,1347.969971,1445000000,1347.969971
2001-01-19,1347.969971,1354.550049,1336.73999,1342.540039,1407800000,1342.540039
2001-01-22,1342.540039,1353.619995,1333.839966,1342.900024,1164000000,1342.900024
2001-01-23,1342.900024,1362.900024,1339.630005,1360.400024,1232600000,1360.400024
2001-01-24,1360.400024,1369.75,1357.280029,1364.300049,1309000000,1364.300049
2001-01-25,1364.300049,1367.349976,1354.630005,1357.51001,1258000000,1357.51001
2001-01-26,1357.51001,1357.51001,1342.75,1354.949951,1098000000,1354.949951
2001-01-29,1354.920044,1365.540039,1350.359985,1364.170044,1053100000,1364.170044
2001-01-30,1364.170044,1375.680054,1356.199951,1373.72998,1149800000,1373.72998
2001-01-31,1373.72998,1383.369995,1364.660034,1366.01001,1295300000,1366.01001
2001-02-01,1366.01001,1373.5,1359.339966,1373.469971,1118800000,1373.469971
2001-02-02,1373.469971,1376.380005,1348.719971,1349.469971,1048400000,1349.469971
2001-02-05,1349.469971,1354.560059,1344.47998,1354.310059,1013000000,1354.310059
2001-02-06,1354.310059,1363.550049,1350.040039,1352.26001,1059600000,1352.26001
2001-02-07,1352.26001,1352.26001,1334.26001,1340.890015,1158300000,1340.890015
2001-02-08,1341.099976,1350.319946,1332.420044,1332.530029,1107200000,1332.530029
2001-02-09,1332.530029,1332.530029,1309.97998,1314.76001,1075500000,1314.76001
2001-02-12,1314.76001,1330.959961,1313.640015,1330.310059,1039100000,1330.310059
2001-02-13,1330.310059,1336.619995,1317.51001,1318.800049,1075200000,1318.800049
2001-02-14,1318.800049,1320.72998,1304.719971,1315.920044,1150300000,1315.920044
2001-02-15,1315.920044,1331.290039,1315.920044,1326.609985,1153700000,1326.609985
2001-02-16,1326.609985,1326.609985,1293.180054,1301.530029,1257200000,1301.530029
2001-02-20,1301.530029,1307.160034,1278.439941,1278.939941,1112200000,1278.939941
2001-02-21,1278.939941,1282.969971,1253.160034,1255.27002,1208500000,1255.27002
2001-02-22,1255.27002,1259.939941,1228.329956,1252.819946,1365900000,1252.819946
2001-02-23,1252.819946,1252.819946,1215.439941,1245.859985,1231300000,1245.859985
2001-02-26,1245.859985,1267.689941,1241.709961,1267.650024,1130800000,1267.650024
2001-02-27,1267.650024,1272.76001,1252.26001,1257.939941,1114100000,1257.939941
2001-02-28,1257.939941,1263.469971,1229.650024,1239.939941,1225300000,1239.939941
2001-03-01,1239.939941,1241.359985,1214.5,1241.22998,1294900000,1241.22998
2001-03-02,1241.22998,1251.01001,1219.73999,1234.180054,1294000000,1234.180054
2001-03-05,1234.180054,1242.550049,1234.040039,1241.410034,929200000,1241.410034
2001-03-06,1241.410034,1267.420044,1241.410034,1253.800049,1091800000,1253.800049
2001-03-07,1253.800049,1263.859985,1253.800049,1261.890015,1132200000,1261.890015
2001-03-08,1261.890015,1266.5,1257.599976,1264.73999,1114100000,1264.73999
2001-03-09,1264.73999,1264.73999,1228.420044,1233.420044,1085900000,1233.420044
2001-03-12,1233.420044,1233.420044,1176.780029,1180.160034,1229000000,1180.160034
2001-03-13,1180.160034,1197.829956,1171.5,1197.660034,1360900000,1197.660034
2001-03-14,1197.660034,1197.660034,1155.349976,1166.709961,1397400000,1166.709961
2001-03-15,1166.709961,1182.040039,1166.709961,1173.560059,1259500000,1173.560059
2001-03-16,1173.560059,1173.560059,1148.640015,1150.530029,1543560000,1150.530029
2001-03-19,1150.530029,1173.5,1147.180054,1170.810059,1126200000,1170.810059
2001-03-20,1170.810059,1180.560059,1142.189941,1142.619995,1235900000,1142.619995
2001-03-21,1142.619995,1149.390015,1118.73999,1122.140015,1346300000,1122.140015
2001-03-22,1122.140015,1124.27002,1081.189941,1117.579956,1723950000,1117.579956
2001-03-23,1117.579956,1141.829956,1117.579956,1139.829956,1364900000,1139.829956
2001-03-26,1139.829956,1160.02002,1139.829956,1152.689941,1114000000,1152.689941
2001-03-27,1152.689941,1183.349976,1150.959961,1182.170044,1314200000,1182.170044
2001-03-28,1182.170044,1182.170044,1147.829956,1153.290039,1333400000,1153.290039
2001-03-29,1153.290039,1161.689941,1136.26001,1147.949951,1234500000,1147.949951
2001-03-30,1147.949951,1162.800049,1143.829956,1160.329956,1280800000,1160.329956
2001-04-02,1160.329956,1169.51001,1137.51001,1145.869995,1254900000,1145.869995
2001-04-03,1145.869995,1145.869995,1100.189941,1106.459961,1386100000,1106.459961
2001-04-04,1106.459961,1117.5,1091.98999,1103.25,1425590000,1103.25
2001-04-05,1103.25,1151.469971,1103.25,1151.439941,1368000000,1151.439941
2001-04-06,1151.439941,1151.439941,1119.290039,1128.430054,1266800000,1128.430054
2001-04-09,1128.430054,1146.130005,1126.380005,1137.589966,1062800000,1137.589966
2001-04-10,1137.589966,1173.920044,1137.589966,1168.380005,1349600000,1168.380005
2001-04-11,1168.380005,1182.23999,1160.26001,1165.890015,1290300000,1165.890015
2001-04-12,1165.890015,1183.51001,1157.72998,1183.5,1102000000,1183.5
2001-04-16,1183.5,1184.640015,1167.380005,1179.680054,913900000,1179.680054
2001-04-17,1179.680054,1192.25,1168.900024,1191.810059,1109600000,1191.810059
2001-04-18,1191.810059,1248.420044,1191.810059,1238.160034,1918900000,1238.160034
2001-04-19,1238.160034,1253.709961,1233.390015,1253.689941,1486800000,1253.689941
2001-04-20,1253.699951,1253.699951,1234.410034,1242.97998,1338700000,1242.97998
2001-04-23,1242.97998,1242.97998,1217.469971,1224.359985,1012600000,1224.359985
2001-04-24,1224.359985,1233.540039,1208.890015,1209.469971,1216500000,1209.469971
2001-04-25,1209.469971,1232.359985,1207.380005,1228.75,1203600000,1228.75
2001-04-26,1228.75,1248.300049,1228.75,1234.52002,1345200000,1234.52002
2001-04-27,1234.52002,1253.069946,1234.52002,1253.050049,1091300000,1253.050049
2001-04-30,1253.050049,1269.300049,1243.98999,1249.459961,1266800000,1249.459961
2001-05-01,1249.459961,1266.469971,1243.550049,1266.439941,1181300000,1266.439941
2001-05-02,1266.439941,1272.930054,1257.699951,1267.430054,1342200000,1267.430054
2001-05-03,1267.430054,1267.430054,1239.880005,1248.579956,1137900000,1248.579956
2001-05-04,1248.579956,1267.51001,1232.0,1266.609985,1082100000,1266.609985
2001-05-07,1266.609985,1270.0,1259.189941,1263.51001,949000000,1263.51001
2001-05-08,1266.709961,1267.01001,1253.0,1261.199951,1006300000,1261.199951
2001-05-09,1261.199951,1261.650024,1247.829956,1255.540039,1132400000,1255.540039
2001-05-10,1255.540039,1268.140015,1254.560059,1255.180054,1056700000,1255.180054
